data_num,trick_type,time,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
3.0,0.0,1222656.0,-4123.0,3570.0,-5405.0,8.46,1.63,2.76,-1.49,18.8,4.13
3.0,0.0,1236328.0,-2992.0,3712.0,-5325.0,4.39,1.65,2.76,-3.07,25.64,4.45
3.0,0.0,1250000.0,-1695.0,3685.0,-4761.0,0.02,1.13,0.08,-3.5,28.25,4.28
3.0,0.0,1264648.0,-622.0,3664.0,-3807.0,-11.75,-5.03,-9.41,-1.44,28.45,2.39
3.0,0.0,1278320.0,-23.0,3617.0,-2792.0,-20.99,-7.8,-12.9,0.0,24.47,0.83
3.0,0.0,1292969.0,87.0,3653.0,-2272.0,-17.28,-2.15,7.1,2.99,8.2,-1.74
3.0,0.0,1306640.0,-106.0,3745.0,-2442.0,-3.26,0.45,13.43,2.96,-0.27,-2.05
3.0,0.0,1320312.0,-212.0,3781.0,-2882.0,3.47,1.0,7.08,1.0,-11.57,-0.07
3.0,0.0,1333984.0,-396.0,3732.0,-3490.0,0.46,0.31,4.7,1.22,-13.81,0.77
3.0,0.0,1347656.0,-615.0,3631.0,-4084.0,0.21,0.25,13.17,2.19,-15.11,0.91
3.0,0.0,1361328.0,-1060.0,3543.0,-4724.0,3.03,1.39,20.28,3.88,-18.95,-0.02
3.0,0.0,1375000.0,-1776.0,3407.0,-5427.0,5.74,2.03,25.72,3.83,-20.81,-0.38
3.0,0.0,1388672.0,-3192.0,3361.0,-5547.0,5.68,2.25,23.41,1.95,-22.27,-0.38
3.0,0.0,1402344.0,-4206.0,3382.0,-5306.0,3.3,1.27,16.52,0.71,-22.11,-0.43
3.0,0.0,1416015.0,-5058.0,3394.0,-4769.0,-2.02,-2.85,1.32,-0.53,-19.54,-1.2
3.0,0.0,1429687.0,-5635.0,3421.0,-4262.0,-0.75,-4.77,-3.18,-0.73,-16.41,-1.73
3.0,0.0,1444336.0,-5886.0,3411.0,-3953.0,11.78,-1.82,-12.58,-1.45,-5.87,-1.89
3.0,0.0,1458008.0,-5950.0,3429.0,-3947.0,18.74,0.86,-17.07,-1.22,0.37,-1.0
3.0,0.0,1471680.0,-5774.0,3462.0,-4210.0,17.98,2.82,-3.29,-0.33,4.96,0.29
3.0,0.0,1485351.0,-5461.0,3522.0,-4492.0,14.52,1.98,1.65,-0.5,12.32,2.9
3.0,0.0,1499023.0,-4849.0,3686.0,-4868.0,11.29,1.75,1.91,-1.6,16.6,3.89
3.0,0.0,1512695.0,-3950.0,3785.0,-5102.0,10.32,2.71,3.95,-3.22,25.01,4.77
3.0,0.0,1526367.0,-2767.0,3852.0,-4898.0,8.68,3.93,2.32,-3.86,28.49,4.96
3.0,0.0,1540039.0,-1565.0,3856.0,-4211.0,-0.48,-0.81,-5.75,-2.76,30.76,3.68
3.0,0.0,1553711.0,-417.0,3797.0,-2745.0,-6.86,-5.87,-12.02,-1.53,28.45,1.99
3.0,0.0,1567383.0,-201.0,3823.0,-2037.0,-18.23,-6.36,-15.0,0.88,15.81,-0.04
3.0,0.0,1581055.0,-213.0,3837.0,-1877.0,-14.91,-1.56,-3.3,2.79,6.96,-0.16
3.0,0.0,1594726.0,-315.0,3836.0,-2191.0,-5.1,1.05,10.94,4.08,-1.8,-0.25
3.0,0.0,1608398.0,-328.0,3778.0,-2651.0,2.52,1.87,11.18,2.03,-11.91,0.78
3.0,0.0,1622070.0,-426.0,3708.0,-3162.0,-0.05,1.32,7.89,1.72,-13.57,1.43
3.0,0.0,1635742.0,-559.0,3611.0,-4302.0,-0.4,1.28,12.58,3.52,-15.82,1.39
3.0,0.0,1649414.0,-1132.0,3395.0,-4770.0,3.3,2.32,18.48,4.32,-18.16,0.91
3.0,0.0,1663086.0,-1857.0,3245.0,-5358.0,7.4,2.87,30.64,4.59,-22.61,0.34
3.0,0.0,1676758.0,-2801.0,3176.0,-5638.0,6.52,3.35,29.8,3.29,-22.91,0.33
3.0,0.0,1690430.0,-3890.0,3142.0,-5539.0,4.21,0.15,17.09,1.69,-22.53,0.22
3.0,0.0,1704101.0,-4810.0,3229.0,-5062.0,-3.27,-1.96,6.31,-0.93,-19.59,-0.63
3.0,0.0,1717773.0,-5491.0,3261.0,-4548.0,-2.25,-3.48,-3.4,-1.19,-16.95,-1.29
3.0,0.0,1731445.0,-5838.0,3259.0,-4038.0,7.91,-2.22,-9.95,-0.56,-8.57,-1.87
3.0,0.0,1745117.0,-5976.0,3228.0,-4064.0,16.45,-0.16,-9.78,-0.7,-2.97,-1.4
3.0,0.0,1758789.0,-5824.0,3261.0,-4279.0,18.78,2.83,-9.07,-0.8,7.18,1.07
3.0,0.0,1772461.0,-5535.0,3311.0,-4594.0,17.25,2.68,-0.87,-0.65,10.47,2.21
3.0,0.0,1786133.0,-5026.0,3467.0,-4879.0,10.11,2.0,1.51,-1.51,13.98,3.97
3.0,0.0,1799805.0,-4290.0,3624.0,-5176.0,8.96,2.6,5.08,-3.05,20.49,4.27
3.0,0.0,1813476.0,-3337.0,3719.0,-5149.0,10.0,2.84,8.54,-3.72,23.16,4.32
3.0,0.0,1827148.0,-1719.0,3856.0,-4336.0,5.99,3.16,1.86,-4.76,26.92,4.16
3.0,0.0,1840820.0,-828.0,3871.0,-3537.0,2.6,-2.04,-5.05,-4.1,26.6,3.37
3.0,0.0,1854492.0,-374.0,3860.0,-2730.0,-10.0,-6.23,-15.48,-2.01,18.23,1.18
3.0,0.0,1868164.0,-201.0,3830.0,-2365.0,-14.24,-5.3,-13.21,0.13,12.34,0.48
3.0,0.0,1881836.0,-196.0,3803.0,-2276.0,-9.59,0.44,9.54,3.84,0.16,-0.49
3.0,0.0,1895508.0,-280.0,3801.0,-2524.0,-1.51,0.61,18.2,3.57,-5.4,-0.64
3.0,0.0,1909180.0,-372.0,3781.0,-2999.0,1.59,0.75,14.87,2.34,-9.41,-0.16
3.0,0.0,1922851.0,-573.0,3700.0,-3902.0,1.2,1.6,10.05,2.38,-15.45,0.79
3.0,0.0,1936523.0,-977.0,3621.0,-4648.0,1.8,1.33,12.81,3.51,-18.09,0.93
3.0,0.0,1950195.0,-1699.0,3425.0,-5293.0,6.29,1.52,27.08,5.43,-23.58,-0.12
3.0,0.0,1963867.0,-2716.0,3256.0,-5697.0,5.72,0.38,30.91,5.13,-23.83,-0.54
3.0,0.0,1977539.0,-3776.0,3212.0,-5636.0,3.23,0.61,19.49,1.31,-20.94,-0.68
3.0,0.0,1991211.0,-4707.0,3243.0,-5260.0,1.97,0.2,9.76,-0.27,-19.78,-0.93
3.0,0.0,2004883.0,-5447.0,3296.0,-4411.0,1.94,-3.78,-4.0,-1.09,-18.18,-1.3
3.0,0.0,2018555.0,-6001.0,3313.0,-4056.0,5.12,-3.27,-9.12,-0.93,-10.39,-1.33
3.0,0.0,2032226.0,-6043.0,3337.0,-3988.0,11.09,-1.79,-11.49,-0.95,-4.92,-0.91
3.0,0.0,2045898.0,-5975.0,3379.0,-4219.0,14.63,1.45,-12.67,-0.55,5.55,1.11
3.0,0.0,2059570.0,-5723.0,3444.0,-4493.0,12.69,1.87,-6.37,-0.3,9.19,2.07
3.0,0.0,2073242.0,-5282.0,3549.0,-4894.0,4.92,0.54,1.74,-1.14,15.12,3.55
3.0,0.0,2086914.0,-4629.0,3658.0,-5182.0,4.62,0.55,7.64,-1.58,17.48,3.66
3.0,0.0,2100586.0,-3777.0,3758.0,-5185.0,7.4,2.56,10.73,-2.31,23.71,3.99
3.0,0.0,2114258.0,-2138.0,3778.0,-4761.0,6.0,1.82,8.31,-3.47,26.23,4.0
3.0,0.0,2127930.0,-1091.0,3793.0,-4003.0,3.12,-0.44,5.21,-3.06,27.07,3.4
3.0,0.0,2141601.0,-499.0,3811.0,-3175.0,-5.84,-4.16,-2.76,-1.6,22.0,0.92
3.0,0.0,2155273.0,-304.0,3834.0,-2638.0,-8.01,-3.98,0.89,-0.96,15.03,-0.01
3.0,0.0,2168945.0,-236.0,3835.0,-2572.0,-5.01,-1.89,3.37,0.46,-0.75,-0.47
3.0,0.0,2182617.0,-291.0,3855.0,-2967.0,-0.87,-0.84,2.93,1.45,-7.82,-0.22
3.0,0.0,2196289.0,-577.0,3761.0,-4006.0,2.57,0.84,8.14,3.71,-17.57,-0.01
3.0,0.0,2209961.0,-1058.0,3656.0,-4782.0,2.9,2.21,12.77,4.6,-20.04,-0.35
3.0,0.0,2224609.0,-1775.0,3496.0,-5413.0,6.42,1.63,23.03,5.76,-22.42,-1.07
3.0,0.0,2238281.0,-2766.0,3292.0,-5778.0,7.16,1.67,24.95,5.0,-22.57,-1.23
3.0,0.0,2251953.0,-3888.0,3216.0,-5768.0,5.37,0.71,22.14,3.7,-22.19,-1.19
3.0,0.0,2265625.0,-4821.0,3176.0,-5335.0,2.71,-2.2,9.87,1.07,-19.57,-1.42
3.0,0.0,2279297.0,-5786.0,3164.0,-4613.0,3.23,-2.14,2.96,0.31,-16.88,-1.57
3.0,0.0,2292969.0,-6035.0,3163.0,-4256.0,10.9,-1.88,-5.53,-0.9,-6.98,-1.09
3.0,0.0,2306640.0,-6003.0,3244.0,-4367.0,16.17,0.94,-10.24,-1.56,0.43,0.1
3.0,0.0,2320312.0,-5735.0,3360.0,-4694.0,12.15,1.68,-9.1,-1.45,11.24,2.54
3.0,0.0,2333984.0,-5258.0,3466.0,-5011.0,8.41,0.19,-1.54,-1.37,14.27,3.08
3.0,0.0,2347656.0,-4571.0,3547.0,-5288.0,5.47,0.2,3.67,-1.97,17.45,3.35
3.0,0.0,2361328.0,-3600.0,3631.0,-5256.0,2.35,1.41,5.38,-2.85,24.03,3.34
3.0,0.0,2375000.0,-1789.0,3686.0,-4727.0,-1.44,1.47,4.95,-2.66,26.68,3.26
3.0,0.0,2388672.0,-883.0,3687.0,-3878.0,-14.44,-3.9,3.23,-1.01,25.42,1.04
3.0,0.0,2402344.0,-441.0,3662.0,-3112.0,-19.58,-4.8,4.97,0.24,21.84,-0.67
3.0,0.0,2416015.0,-391.0,3749.0,-2777.0,-8.73,-0.32,15.13,1.9,9.81,-3.43
3.0,0.0,2429687.0,-555.0,3848.0,-2734.0,3.18,1.3,17.03,1.65,3.08,-3.54
3.0,0.0,2443359.0,-689.0,3914.0,-2943.0,10.99,2.74,6.09,0.84,-3.03,-0.91
3.0,0.0,2457031.0,-798.0,3884.0,-3574.0,6.84,3.14,2.09,1.12,-10.54,0.68
3.0,0.0,2470703.0,-1033.0,3783.0,-4068.0,4.44,2.85,5.27,2.72,-12.63,1.55
3.0,0.0,2484375.0,-1326.0,3598.0,-4599.0,6.78,3.55,21.05,5.08,-16.38,1.74
3.0,0.0,2498047.0,-1796.0,3402.0,-5155.0,9.02,3.79,28.07,5.24,-18.57,1.8
3.0,0.0,2511719.0,-2590.0,3293.0,-5538.0,4.92,3.05,27.16,3.72,-21.38,1.98
3.0,0.0,2525390.0,-3510.0,3163.0,-5675.0,1.8,1.72,24.01,2.84,-21.19,1.8
3.0,0.0,2539062.0,-4478.0,3160.0,-5409.0,-1.61,-1.44,13.21,1.05,-18.8,0.85
3.0,0.0,2552734.0,-5584.0,3208.0,-4670.0,-2.66,-3.03,6.71,0.25,-17.05,0.16
3.0,0.0,2566406.0,-5992.0,3202.0,-4215.0,-1.38,-3.78,1.24,-0.34,-14.58,-0.53
3.0,0.0,2580078.0,-6208.0,3216.0,-3959.0,5.8,-1.71,-6.95,-0.92,-7.57,-1.03
3.0,0.0,2593750.0,-6236.0,3264.0,-3851.0,9.87,-0.68,-9.25,-0.92,-3.3,-0.63
3.0,0.0,2607422.0,-6136.0,3302.0,-3991.0,11.52,0.53,-10.19,-0.91,5.22,0.86
3.0,0.0,2621094.0,-5932.0,3334.0,-4299.0,9.7,0.32,-6.15,-0.67,8.63,1.54
3.0,0.0,2634765.0,-5558.0,3425.0,-4692.0,6.03,-0.63,0.61,-1.19,14.81,2.32
3.0,0.0,2648437.0,-4588.0,3513.0,-5252.0,5.77,0.06,3.08,-1.63,18.04,2.45
3.0,0.0,2662109.0,-3608.0,3593.0,-5334.0,7.63,3.03,13.32,-1.98,21.3,2.42
3.0,0.0,2675781.0,-2426.0,3653.0,-5039.0,6.36,3.02,13.28,-3.08,27.43,2.7
3.0,0.0,2689453.0,-1276.0,3674.0,-4243.0,2.06,0.43,9.44,-3.13,28.91,2.5
3.0,0.0,2703125.0,-579.0,3697.0,-3373.0,-9.42,-5.51,2.76,-1.87,23.08,-0.01
3.0,0.0,2716797.0,-367.0,3743.0,-2766.0,-12.43,-3.99,4.09,-1.5,15.66,-1.29
3.0,0.0,2730469.0,-353.0,3797.0,-2612.0,-1.55,-1.13,9.05,-0.02,0.77,-1.96
